id,message,label,category,red_flags,source_type,difficulty,template_id,split
329,Nhận việc online không cần kinh nghiệm; đóng phí hồ sơ 300 nghìn đồng rồi mới được giao việc.,1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T06,train
330,"Sau giờ học, Nhận việc online không cần kinh nghiệm; đóng phí hồ sơ 500 nghìn đồng rồi mới được giao việc.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T06,train
331,"Hệ thống nhiệm vụ yêu cầu nạp 100 nghìn đồng, hoàn thành đơn sẽ được hoàn gấp ba.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T07,train
332,"Buổi sáng, Hệ thống nhiệm vụ đề nghị nạp 200 nghìn đồng, hoàn thành đơn sẽ được hoàn gấp ba.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T07,train
333,"Hệ thống nhiệm vụ yêu cầu nạp 500 nghìn đồng, hoàn thành đơn sẽ được hoàn gấp ba.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T07,train
334,"Trong lúc kiểm tra thông báo, Hệ thống nhiệm vụ yêu cầu nạp 100 nghìn đồng, hoàn thành đơn sẽ được hoàn gấp ba.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T07,train
335,"Vào cuối ngày, Hệ thống nhiệm vụ yêu cầu nạp 200 nghìn đồng, hoàn thành đơn sẽ được hoàn gấp ba.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,medium,LD7_JOB_INVESTMENT_T07,train
336,"Buổi sáng, Một nhóm đầu tư hứa lợi nhuận cố định mỗi ngày và yêu cầu chuyển tiền vào tài khoản cá nhân.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T08,validation
337,"Trong ứng dụng nhắn tin, Một nhóm đầu tư hứa lợi nhuận cố định mỗi ngày và yêu cầu chuyển tiền vào tài khoản cá nhân.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T08,validation
338,"Trong một cuộc trò chuyện, Một nhóm đầu tư hứa lợi nhuận cố định mỗi ngày và yêu cầu chuyển tiền vào tài khoản cá nhân.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T08,validation
339,"Buổi tối, Một nhóm đầu tư hứa lợi nhuận cố định mỗi ngày và đề nghị chuyển tiền vào tài khoản cá nhân.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T08,validation
340,"Khi đang dùng điện thoại, Một nhóm đầu tư hứa lợi nhuận cố định mỗi ngày và yêu cầu chuyển tiền vào tài khoản cá nhân.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T08,validation
341,"Vào cuối ngày, Tuyển làm nhiệm vụ trên ứng dụng lương cao, yêu cầu cung cấp thông tin ngân hàng và nạp phí trước.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T09,validation
342,"Tuyển xử lý đơn hàng trực tuyến lương cao, đề nghị cung cấp thông tin ngân hàng và nạp phí trước.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T09,validation
343,"Tuyển xử lý đơn hàng trực tuyến lương cao, yêu cầu cung cấp thông tin ngân hàng và nạp phí trước.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T09,validation
344,"Tuyển cộng tác viên chốt đơn lương cao, đề nghị cung cấp thông tin ngân hàng và nạp phí trước.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T09,validation
345,"Tuyển đánh giá sản phẩm online lương cao, đề nghị cung cấp thông tin ngân hàng và nạp phí trước.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T09,validation
346,"Muốn nhận lại tiền từ nhiệm vụ trước, bạn được yêu cầu nộp thêm 500 nghìn đồng để “mở khóa rút tiền”.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T10,test
347,"Buổi sáng, Muốn nhận lại tiền từ nhiệm vụ trước, bạn được yêu cầu nộp thêm 1 triệu đồng để “mở khóa rút tiền”.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T10,test
348,"Sau giờ học, Muốn nhận lại tiền từ nhiệm vụ trước, bạn được yêu cầu nộp thêm 200 nghìn đồng để “mở khóa rút tiền”.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T10,test
349,"Muốn nhận lại tiền từ nhiệm vụ trước, bạn được yêu cầu nộp thêm 100 nghìn đồng để “mở khóa rút tiền”.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T10,test
350,"Muốn nhận lại tiền từ nhiệm vụ trước, bạn được yêu cầu nộp thêm 300 nghìn đồng để “mở khóa rút tiền”.",1,LD7_JOB_INVESTMENT,advance_fee;investment;money,synthetic_for_research,hard,LD7_JOB_INVESTMENT_T10,test
351,"Bạn được thông báo phải chuyển 1 triệu đồng ngay hôm nay, nếu không hồ sơ sẽ bị xử lý.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T01,train
352,"Bạn được thông báo phải chuyển 1 triệu đồng trong 10 phút, nếu không hồ sơ sẽ bị xử lý.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T01,train
353,"Qua hộp thư, Bạn được thông báo phải chuyển 300 nghìn đồng trước 18 giờ, nếu không hồ sơ sẽ bị xử lý.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T01,train
354,"Bạn được thông báo phải chuyển 100 nghìn đồng trong 5 phút, nếu không hồ sơ sẽ bị xử lý.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T01,train
355,"Bạn được thông báo phải chuyển 300 nghìn đồng trong 5 phút, nếu không hồ sơ sẽ bị xử lý.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T01,train
356,Tin nhắn đe dọa sẽ khóa dịch vụ nếu bạn không thanh toán 1 triệu đồng lập tức.,1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T02,train
357,"Buổi tối, Tin nhắn đe dọa sẽ khóa dịch vụ nếu bạn không thanh toán 500 nghìn đồng ngay.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T02,train
358,"Buổi tối, Tin nhắn đe dọa sẽ khóa dịch vụ nếu bạn không thanh toán 100 nghìn đồng ngay.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T02,train
359,"Trong một cuộc trò chuyện, Tin nhắn đe dọa sẽ khóa dịch vụ nếu bạn không thanh toán 100 nghìn đồng ngay.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T02,train
360,"Vào cuối ngày, Tin nhắn đe dọa sẽ khóa dịch vụ nếu bạn không thanh toán 500 nghìn đồng ngay.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T02,train
361,"Trong lúc kiểm tra thông báo, Một người tự xưng là cơ quan chức năng yêu cầu chuyển tiền vào “tài khoản an toàn” để kiểm tra.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T03,train
362,"Trong ứng dụng nhắn tin, Một người tự xưng là cơ quan chức năng yêu cầu chuyển tiền vào “tài khoản an toàn” để kiểm tra.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T03,train
363,Một người tự xưng là cơ quan chức năng yêu cầu chuyển tiền vào “tài khoản an toàn” để kiểm tra.,1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T03,train
364,"Buổi tối, Một người tự xưng là cơ quan chức năng đề nghị chuyển tiền vào “tài khoản an toàn” để kiểm tra.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T03,train
365,"Trong một cuộc trò chuyện, Một người tự xưng là cơ quan chức năng yêu cầu chuyển tiền vào “tài khoản an toàn” để kiểm tra.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,easy,LD8_URGENCY_TRANSFER_T03,train
366,Tin nhắn nói bạn có khoản nợ và phải chuyển 100 nghìn đồng trước 18 giờ để tránh bị phạt.,1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T04,train
367,"Buổi sáng, Tin nhắn nói bạn có khoản nợ và phải chuyển 200 nghìn đồng trong 10 phút để tránh bị phạt.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T04,train
368,"Trong một cuộc trò chuyện, Tin nhắn nói bạn có khoản nợ và phải chuyển 100 nghìn đồng trong vòng 30 phút để tránh bị phạt.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T04,train
369,"Vào cuối ngày, Tin nhắn nói bạn có khoản nợ và phải chuyển 200 nghìn đồng trong 10 phút để tránh bị phạt.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T04,train
370,Tin nhắn nói bạn có khoản nợ và phải chuyển 300 nghìn đồng trong 5 phút để tránh bị phạt.,1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T04,train
371,"Qua hộp thư, Bạn được yêu cầu chuyển tiền ngay vì “hệ thống chỉ giữ giao dịch trong vài phút”.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T05,train
372,"Buổi sáng, Bạn được yêu cầu chuyển tiền ngay vì “hệ thống chỉ giữ giao dịch trong vài phút”.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T05,train
373,"Khi đang dùng điện thoại, Bạn được yêu cầu chuyển tiền lập tức vì “hệ thống chỉ giữ giao dịch trong vài phút”.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T05,train
374,"Buổi tối, Bạn được yêu cầu chuyển tiền ngay vì “hệ thống chỉ giữ giao dịch trong vài phút”.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T05,train
375,"Trong một cuộc trò chuyện, Bạn được đề nghị chuyển tiền ngay vì “hệ thống chỉ giữ giao dịch trong vài phút”.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T05,train
376,"Vào cuối ngày, Người gọi nhắn rằng có vụ việc liên quan đến bạn và yêu cầu không kể cho ai, chỉ chuyển tiền.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T06,train
377,"Buổi tối, Người gọi nhắn rằng có vụ việc liên quan đến bạn và yêu cầu không kể cho ai, chỉ chuyển tiền.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T06,train
378,"Trong một cuộc trò chuyện, Người gọi nhắn rằng có vụ việc liên quan đến bạn và yêu cầu không kể cho ai, chỉ chuyển tiền.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T06,train
379,"Sau giờ học, Người gọi nhắn rằng có vụ việc liên quan đến bạn và đề nghị không kể cho ai, chỉ chuyển tiền.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T06,train
380,"Khi đang dùng điện thoại, Người gọi nhắn rằng có vụ việc liên quan đến bạn và yêu cầu không kể cho ai, chỉ chuyển tiền.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T06,train
381,"Buổi sáng, Tin nhắn tạo áp lực rằng người thân gặp tai nạn và cần 100 nghìn đồng để cấp cứu ngay.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T07,train
382,"Vào cuối ngày, Tin nhắn tạo áp lực rằng người thân gặp tai nạn và cần 500 nghìn đồng để cấp cứu ngay.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T07,train
383,Tin nhắn tạo áp lực rằng người thân gặp tai nạn và cần 300 nghìn đồng để cấp cứu ngay.,1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T07,train
384,"Trong một cuộc trò chuyện, Nội dung tin nhắn tạo áp lực rằng người thân gặp tai nạn và cần 100 nghìn đồng để cấp cứu ngay.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T07,train
385,"Trong lúc kiểm tra thông báo, Tin nhắn tạo áp lực rằng người thân gặp tai nạn và cần 500 nghìn đồng để cấp cứu ngay.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,medium,LD8_URGENCY_TRANSFER_T07,train
386,"Qua hộp thư, Bạn được yêu cầu thanh toán một khoản phạt qua tài khoản cá nhân trong 10 phút.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T08,validation
387,"Trong lúc kiểm tra thông báo, Bạn được đề nghị thanh toán một khoản phạt qua tài khoản cá nhân trước 18 giờ.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T08,validation
388,"Trong một cuộc trò chuyện, Bạn được yêu cầu thanh toán một khoản phạt qua tài khoản cá nhân trong 5 phút.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T08,validation
389,"Trong ứng dụng nhắn tin, Bạn được yêu cầu thanh toán một khoản phạt qua tài khoản cá nhân trong 5 phút.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T08,validation
390,Bạn được yêu cầu thanh toán một khoản phạt qua tài khoản cá nhân trong 10 phút.,1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T08,validation
391,Một tài khoản đe dọa công khai thông tin nếu bạn không chuyển 200 nghìn đồng.,1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T09,test
392,"Trong lúc kiểm tra thông báo, Một tài khoản đe dọa công khai thông tin nếu bạn không chuyển 500 nghìn đồng.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T09,test
393,"Buổi tối, Một tài khoản đe dọa công khai thông tin nếu bạn không chuyển 100 nghìn đồng.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T09,test
394,Một tài khoản đe dọa công khai thông tin nếu bạn không chuyển 100 nghìn đồng.,1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T09,test
395,Một tài khoản đe dọa công khai thông tin nếu bạn không chuyển 500 nghìn đồng.,1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T09,test
396,"Tin nhắn yêu cầu chuyển tiền gấp để “xác minh tài chính”, đồng thời yêu cầu giữ bí mật.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T10,test
397,"Sau giờ học, Tin nhắn yêu cầu chuyển tiền gấp để “xác minh tài chính”, đồng thời yêu cầu giữ bí mật.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T10,test
398,"Trong lúc kiểm tra thông báo, Tin nhắn yêu cầu chuyển tiền gấp để “xác minh tài chính”, đồng thời yêu cầu giữ bí mật.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T10,test
399,"Qua hộp thư, Tin nhắn đề nghị chuyển tiền gấp để “xác minh tài chính”, đồng thời yêu cầu giữ bí mật.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T10,test
400,"Buổi tối, Tin nhắn yêu cầu chuyển tiền gấp để “xác minh tài chính”, đồng thời yêu cầu giữ bí mật.",1,LD8_URGENCY_TRANSFER,urgency;money;threat,synthetic_for_research,hard,LD8_URGENCY_TRANSFER_T10,test
401,Nhà trường thông báo sáng mai học sinh tập trung tại sân trường lúc 8 giờ.,0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T01,train
402,Nhà trường thông báo sáng mai học sinh tập trung tại sân trường lúc 16 giờ.,0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T01,train
403,"Trong lúc kiểm tra thông báo, Nhà trường thông báo thứ Ba học sinh tập trung tại sân trường lúc 19 giờ.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T01,train
404,"Vào cuối ngày, Nhà trường thông báo thứ Sáu học sinh tập trung tại sân trường lúc 15 giờ 30.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T01,train
405,"Sau giờ học, Nhà trường thông báo thứ Ba học sinh tập trung tại sân trường lúc 16 giờ.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T01,train
406,Cô chủ nhiệm nhắc lớp nộp bài tập trước tiết học thứ Sáu.,0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T02,train
407,"Trong lúc kiểm tra thông báo, Cô chủ nhiệm nhắc lớp nộp bài tập trước tiết học thứ Sáu.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T02,train
408,"Sau giờ học, Cô chủ nhiệm nhắc lớp nộp bài tập trước tiết học sáng mai.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T02,train
409,Cô chủ nhiệm nhắc lớp nộp bài tập trước tiết học thứ Ba.,0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T02,train
410,"Vào cuối ngày, Cô chủ nhiệm nhắc lớp nộp bài tập trước tiết học sáng mai.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T02,train
411,"Buổi tối, Lịch kiểm tra môn Khoa học tự nhiên được chuyển sang thứ Năm theo thông báo trên hệ thống của trường.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T03,train
412,Lịch kiểm tra môn Tin học được chuyển sang chiều mai theo thông báo trên hệ thống của trường.,0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T03,train
413,Lịch kiểm tra môn Khoa học tự nhiên được chuyển sang chiều mai theo thông báo trên hệ thống của trường.,0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T03,train
414,"Trong ứng dụng nhắn tin, Lịch kiểm tra môn Tin học được chuyển sang thứ Sáu theo thông báo trên hệ thống của trường.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T03,train
415,Lịch kiểm tra môn Ngữ văn được chuyển sang thứ Hai theo thông báo trên hệ thống của trường.,0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T03,train
416,"Trong ứng dụng nhắn tin, Lớp mình học Tiếng Anh tại phòng B1 vào 7 giờ 15 thứ Sáu.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T04,train
417,Lớp mình học Khoa học tự nhiên tại phòng B2 vào 7 giờ 15 thứ Tư.,0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T04,train
418,"Trong một cuộc trò chuyện, Lớp mình học Tiếng Anh tại phòng phòng máy số 2 vào 15 giờ 30 thứ Năm.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T04,train
419,"Buổi sáng, Lớp mình học Khoa học tự nhiên tại phòng phòng đa năng vào 13 giờ 30 thứ Năm.",0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T04,train
420,Lớp mình học Ngữ văn tại phòng A1 vào 15 giờ 30 chiều mai.,0,BT1_SCHOOL,none,synthetic_for_research,easy,BT1_SCHOOL_T04,train
421,Nhà trường mời phụ huynh họp tại lớp vào 13 giờ 30 chiều mai.,0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T05,train
422,"Qua hộp thư, Nhà trường mời phụ huynh họp tại lớp vào 16 giờ thứ Hai.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T05,train
423,"Trong lúc kiểm tra thông báo, Nhà trường mời phụ huynh họp tại lớp vào 19 giờ thứ Tư.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T05,train
424,"Khi đang dùng điện thoại, Nhà trường mời phụ huynh họp tại lớp vào 7 giờ thứ Tư.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T05,train
425,Nhà trường mời phụ huynh họp tại lớp vào 7 giờ 15 chiều mai.,0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T05,train
426,"Khi đang dùng điện thoại, Thầy nhắc các em xem tài liệu trên cổng học tập chính thức của trường.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T06,train
427,"Qua hộp thư, Thầy nhắc các em xem tài liệu trên cổng học tập chính thức của trường.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T06,train
428,"Trong ứng dụng nhắn tin, Thầy nhắc các em xem tài liệu trên cổng học tập chính thức của trường.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T06,train
429,"Buổi sáng, Thầy nhắc các em xem tài liệu trên cổng học tập chính thức của trường.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T06,train
430,"Vào cuối ngày, Thầy nhắc các em xem tài liệu trên cổng học tập chính thức của trường.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T06,train
431,"Qua hộp thư, Thông báo chính thức: tuần này thời khóa biểu được điều chỉnh ở tiết 3.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T07,train
432,"Trong ứng dụng nhắn tin, Thông báo chính thức: tuần này thời khóa biểu được điều chỉnh ở tiết 4.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T07,train
433,"Buổi sáng, Thông báo chính thức: tuần này thời khóa biểu được điều chỉnh ở tiết 3.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T07,train
434,"Qua hộp thư, Thông báo chính thức: tuần này thời khóa biểu được điều chỉnh ở tiết 5.",0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T07,train
435,Thông báo chính thức: tuần này thời khóa biểu được điều chỉnh ở tiết 4.,0,BT1_SCHOOL,none,synthetic_for_research,medium,BT1_SCHOOL_T07,train
436,"Sau giờ học, Cô gửi danh sách nhóm trực nhật của lớp cho tuần tới.",0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T08,validation
437,"Buổi sáng, Cô gửi danh sách nhóm trực nhật của lớp cho tuần tới.",0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T08,validation
438,"Khi đang dùng điện thoại, Cô gửi danh sách nhóm trực nhật của lớp cho tuần tới.",0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T08,validation
439,"Vào cuối ngày, Cô gửi danh sách nhóm trực nhật của lớp cho tuần tới.",0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T08,validation
440,"Trong một cuộc trò chuyện, Cô gửi danh sách nhóm trực nhật của lớp cho tuần tới.",0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T08,validation
441,"Trong ứng dụng nhắn tin, Nhà trường tổ chức chuyên đề an toàn số vào 15 giờ 30 thứ Tư.",0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T09,validation
442,"Khi đang dùng điện thoại, Nhà trường tổ chức chuyên đề an toàn số vào 15 giờ 30 tuần tới.",0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T09,validation
443,"Vào cuối ngày, Nhà trường tổ chức chuyên đề an toàn số vào 14 giờ tuần tới.",0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T09,validation
444,Nhà trường tổ chức chuyên đề an toàn số vào 7 giờ thứ Tư.,0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T09,validation
445,Nhà trường tổ chức chuyên đề an toàn số vào 15 giờ 30 tuần tới.,0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T09,validation
446,Học sinh tham gia hoạt động trải nghiệm tập trung ở phòng B2.,0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T10,test
447,Học sinh tham gia hoạt động trải nghiệm tập trung ở phòng phòng đa năng.,0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T10,test
448,Học sinh tham gia hoạt động trải nghiệm tập trung ở phòng A2.,0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T10,test
449,Học sinh tham gia hoạt động trải nghiệm tập trung ở phòng B1.,0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T10,test
450,"Buổi sáng, Học sinh tham gia hoạt động trải nghiệm tập trung ở phòng phòng máy số 1.",0,BT1_SCHOOL,none,synthetic_for_research,hard,BT1_SCHOOL_T10,test
451,Bài tập Tin học hôm nay là hoàn thành câu 7 đến câu 13.,0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T01,train
452,"Vào cuối ngày, Bài tập Toán hôm nay là hoàn thành câu 6 đến câu 11.",0,BT2_STUDY,none,synthetic_for_research,easy,BT2_STUDY_T01,train
